newsId,title,summary,link
6102725,稀土戰升級！五角大廈緊急注資美唯一稀土商 MP Materials今年來暴漲近370%,,https://m.cnyes.com/new/id/6102725
6102759,延續AI熱潮，迎接下一波大成長，迎向黃金產業十年,,https://m.cnyes.com/new/id/6102759
6102670,軟銀敲定PayPay美國IPO承銷商 擬募資逾20億美元,,https://m.cnyes.com/new/id/6102670
6102653,〈焦點股〉任天堂Switch 2熱銷股價創高 鴻準同歡爆量衝漲停,機殼廠鴻準 (2354-TW) 受惠任天堂新機 Switch 2 上市，帶動上半年營收表現亮眼達 712.24 億元，年增超過 2 倍，也激勵鴻準今 (11) 日大漲逾半根停板，一度攻上漲停板隨後打開。 ,https://m.cnyes.com/new/id/6102653
6102710,銳澤擴展海外布局 美國子公司開幕,氣體系統廠銳澤 (7703-TW) 積極佈局海外市場，旗下美國 RayZher Technology USA INC. 子公司已於 8 月 7 日正式開幕，為公司國際化布局邁出重要一步，可望在下半年至明年逐步挹注營收貢獻。,https://m.cnyes.com/new/id/6102710
6102313,叫陣GPT-5！Grok 4免費開放 提供「慷慨的」使用額度,,https://m.cnyes.com/new/id/6102313
6102380,港媒：金磚國家因美施壓加速團結 川普分而治之策略適得其反,,https://m.cnyes.com/new/id/6102380
6102466,美國密西根州州長：川普關稅正在傷害汽車產業,據美國《CBS News》上周六（9 日）報導，美國密西根州州長惠特默日前在一次私下見面時向川普總統表示，政府當前的關稅政策正在傷害美國汽車產業。,https://m.cnyes.com/new/id/6102466
6102482,餐飲市況熱 王品創業32年來首見父親節營收破億元,餐飲市況熱 王品創業 32 年來首見父親節營收破億元,https://m.cnyes.com/new/id/6102482
6102473,台亞旗下星亞以45元掛牌上櫃 蜜月行情最高飆漲近3成,台亞 (2340-TW) 旗下星亞 (7753-TW) 今 (11) 日以 45 元掛牌上櫃，早盤以 57.5 元開出，漲約 27%，賣在此價位一張可現賺 1.25 萬元；星亞表示，，最高得標價格達 60 元，競拍得標加權平均價格 54.41 元，本次申,https://m.cnyes.com/new/id/6102473
6102317,哈佛大學增持比特幣 配置首度超越黃金,,https://m.cnyes.com/new/id/6102317
6102387,5200億！以太幣殺入全球前25大資產 美國證交會監管轉向引爆牛市,,https://m.cnyes.com/new/id/6102387
6102457,動力散熱風扇產品穩健成長 帶動7月營收達1.35億年增逾4成,動力 (6591-TW) 受惠旗下散熱風扇產品訂單穩健成長，帶動 7 月營收達 1.35 億元，年月雙成長，月增 7.34%，年增 46.47%；累計今年前 7 月營收達 10.6 億元，年增 46.27%。 ,https://m.cnyes.com/new/id/6102457
6102455,〈台股開盤〉關稅疊加衝擊 傳產、伺服器慘綠 早盤下挫逾100點,美國對台 20% 關稅證實為疊加關稅，台股今 (11) 日開低走低，開 23980.39 點，而在台積電下跌，廣達等伺服器類股，及紡織、化生等傳產類股走弱下，跌逾 100 點，早盤估量 5035 億元。,https://m.cnyes.com/new/id/6102455
6102421,PCB→散熱→CPO→BBU 飆漲收割後，CAGR高達50%的潛力股名單曝光！,,https://m.cnyes.com/new/id/6102421
6102360,美國副總統：正在協調安排俄羅斯、烏克蘭元首見面,美國副總統范斯周日（10 日）表示，正協調安排俄羅斯總統普丁與烏克蘭總統澤倫斯基見面，討論結束烏克蘭戰爭事宜，美方並將保持與烏克蘭的對話渠道暢通。,https://m.cnyes.com/new/id/6102360
6102386,移工匯兌業務旺 統振股價逆勢擴量強漲完成3.11元填息,統振 (6170-TW) 去年股息配發每股現金 3.11 元，改寫 20 年來配息新高，於 7 月 10 日除息交易後，歷經 23 個交易日，在今 (11) 日股價逆勢增量強漲完成填息，盤中最高價達 53 元，漲幅達 3.92%。,https://m.cnyes.com/new/id/6102386
6086313,Intelligent Asia 2025 八月強勢登場 聚焦八大領域 展現全球智造力,,https://m.cnyes.com/new/id/6086313
6102277,裕慶7月營收達4.22億元創同期新高 月增達33.5% 印尼新廠將投產,裕慶公布最新營收資訊，2025 年 7 月營收達 4.22 億元，月增 33.5％、年增 11.98，爲今年新高並續創歷年同期新高成績。累計 2025 年 1-7 月營收為 20.2 億元年減 8.3%。印尼新廠並將在第三季正式投產。,https://m.cnyes.com/new/id/6102277
6102211,美國財長提新時間表 稱預定10月前基本完成貿易談判,美國財長貝森特為懸而未決的貿易談判設定了新的時間表，據《彭博》周一（11 日）報導，貝森特上周四在接受《日經新聞》採訪時表示，針對尚未與美方達成貿易協議的國家，美國預定 10 月底前基本完成談判。,https://m.cnyes.com/new/id/6102211
6102254,跟隨英法加 澳洲最快本周承認巴勒斯坦國,,https://m.cnyes.com/new/id/6102254
6102276,疊加關稅擋不住！台股準備再創新高！,,https://m.cnyes.com/new/id/6102276
6102255,半導體關稅100%豁免條件高 台積電、鴻海、廣達、緯創要先賣一趟嗎?,,https://m.cnyes.com/new/id/6102255
6102164,英特爾CEO陳立武今赴白宮見川普 有意提合作案搏聖心,,https://m.cnyes.com/new/id/6102164
6102165,奪回首都！川普：將在華盛頓特區迅速清理街友,美國總統川普周日（10 日）在社交媒體 Truth Social 上表示，周一將在白宮舉行記者會，宣布一系列旨在讓華盛頓特區比以往更安全、更美麗的措施。,https://m.cnyes.com/new/id/6102165
6102160,輝達、AMD中國晶片銷售收入15% 將上繳美國換出口許可,,https://m.cnyes.com/new/id/6102160
6102026,危機持續惡化！日本人口連16年負成長 東京為何成為唯一成長一級行政區？,,https://m.cnyes.com/new/id/6102026
6102157,【台股投資週報】半導體設備、AI機器人、AI零組件三大主流，帶領台股邁向主升段,,https://m.cnyes.com/new/id/6102157
6102070,威脅民主！美媒：川普大搞「雙標」數據體系  用選擇性真相操控民眾認知,,https://m.cnyes.com/new/id/6102070
6102004,美國消費者狂買電動車！發生了什麼事？,"據美國《CNBC》上周五（8 日）報導，為了在最後期限前享受每輛 7,500 美元稅額抵免，美國消費者競相購買電動車，7 月電動車佔當月全部乘用車銷量的比重創下歷史新高。",https://m.cnyes.com/new/id/6102004
6102008,川普、普丁會晤在即 歐洲多國領袖發表聯合聲明,美國總統川普上周五（8 日）宣布將於本月 15 日與俄羅斯總統普丁在美國阿拉斯加州見面，討論烏克蘭戰爭，歐洲多國領袖周日就此發表聯合聲明。,https://m.cnyes.com/new/id/6102008
6101996,美媒披露：白宮正討論邀請澤倫斯基赴阿拉斯加可能性,據美國《NBC News》周日（10 日）報導，白宮正考慮邀請烏克蘭總統澤倫斯基前往阿拉斯加，與將於 8 月 15 日見俄羅斯總統普丁的美國總統川普同地出席活動。,https://m.cnyes.com/new/id/6101996
6102030,自曝恐遭激進股東趕下台！馬斯克憂失去特斯拉控制權：我的持股增至25%是安全底線,,https://m.cnyes.com/new/id/6102030
6102116,〈台股盤前要聞〉疊加關稅放冷箭 回防2萬4、7月出口創新高、台積電CPO助推供應鏈商機,台股盤前要聞,https://m.cnyes.com/new/id/6102116
6101993,〈走進中國〉還不起卡債！信用卡業務大洗牌 今年來超過40家分中心關停,今年以來，中國的銀行信用卡業務經歷一場自上而下的收縮。,https://m.cnyes.com/new/id/6101993
6101582,本週操盤筆記：川普會普丁、美中關稅休戰屆滿、美國7月CPI,這周地緣政治議題高居焦點，美俄總統將於周五會晤、貿易期限與談判將至，市場同時準備迎接美國通膨數據以及澳洲和挪威的利率決策。,https://m.cnyes.com/new/id/6101582
6101744,BBA史上最糟半年報！賓士淨利腰斬55.8%最慘 專家指最大利潤殺手是「它」,,https://m.cnyes.com/new/id/6101744
6101963,偉訓電競電源、雲端機櫃訂單強勁 併購加持下半年到明年成長可期,偉訓因提列子公司仲裁結果拖累影響上半年財報表現，不過，公司強調，隨著電競電源及雲端機櫃的新產品訂單增加，加上 7 月起開始認列新併購音圈公司珀韻 (AIP) 的營收及獲利，下半年到明年營運成長展望正向。,https://m.cnyes.com/new/id/6101963
6101944,台積電推進CPO技術 明年量產引爆三大供應鏈商機,隨著 OCP APAC 2025 圓滿落幕，OCP 業界成員也凝聚共識，朝 CPO 等多方向邁進，其中，台積電 (2330-TW)(TSM-US) 為因應兩大 AI 晶片客戶要求，預計共同封裝光學元件 (CPO) 將在明,https://m.cnyes.com/new/id/6101944
6101420,美銀示警：投資人對關稅麻木 但川普關稅才正要發威,,https://m.cnyes.com/new/id/6101420
6101819,〈台股風向球〉拚歷史高點24416點 「關稅疊加」潑冷水 提防爆量反釀多殺多,〈台股風向球〉拚歷史高點 24416 點 「關稅疊加」潑冷水 提防爆量反釀多殺多,https://m.cnyes.com/new/id/6101819
6101791,回歸基本面 法人看台股Q3主流題材不變、Q4留意電子需求變化,美國總統川普宣布輸美半導體課徵 100% 關稅，不過，在美設廠或正在設廠者可豁免，支撐市場正面情緒，大盤站穩 24000 點之上。,https://m.cnyes.com/new/id/6101791
6101809,關稅不只20% 吳嘉隆：台灣未能掌握「交易型外交」 應主動大膽「開價」,台灣與美國的關稅談判進展緩慢，引發朝野各界關注。財經專家吳嘉隆昨（9）日接受華視節目專訪指出，台美關稅「卡關」主因在於，台灣未能掌握川普政府的談判邏輯與價值取向。他建議，台灣應主動出擊甚至大膽向美方「開價」，如用台積電擴,https://m.cnyes.com/new/id/6101809
6101741,既有關稅疊加20% 工商協進會提四點建議籲政府儘速說明釐清關鍵資訊,外界關注美國對台灣對等關稅是否為疊加處理，行政院經貿談判辦公室今 (9) 日證實，除了歐盟以外，各國關稅皆採疊加計算，台灣是既有稅率再加 20% 暫時性關稅稅率。對此，工商協進會今 (9) 日表示，政府需公開說明。,https://m.cnyes.com/new/id/6101741
6101768,〈熱門股〉全訊成交擴量周漲10.93％ 受惠軍工、航太展題材搶先發酵,"國防部即將採購近 5 萬架無人機及 9 月台北航太展登場。激勵全訊 (5222-TW) 本周成交量較前周增 3 倍近 9,000 張，周漲 10.93％，以 137 元作收，站上所有均線。",https://m.cnyes.com/new/id/6101768
6061859,歐洲電信市場復甦 逐步汰換華為設備 台灣網通廠突圍美國關稅壁壘,面對美國關稅威脅，全球貿易受影響，不過隨著歐洲電信市場復甦，以及逐漸汰換中國網通設備，台灣網通廠積極搶進歐洲商機。智易取得德國電信固網標案，訂單能見度上看 2026 年上半年，合勤控成功打入數家歐洲一級電信營運商，友訊則通過,https://m.cnyes.com/new/id/6061859
6099630,晶圓廠赴美擴建，帶動高純化學品槽車需求：上品,,https://m.cnyes.com/new/id/6099630
6101752,21兆！蘋果十年回購花的錢夠買下全球前13大公司以外任一間公司 專家卻疾呼做「這件事」,,https://m.cnyes.com/new/id/6101752
6099629,Rubin與Venice雙引擎啟動，AI晶片升級重塑封測產業版圖：京元電、日月光、致茂、穎崴、旺矽,,https://m.cnyes.com/new/id/6099629
6099849,鴻海法說將引爆「輪動行情」　你還在場外？,,https://m.cnyes.com/new/id/6099849
6101610,〈熱門股〉鴻海多題材加持創9個月波段高點 劍指200元大關,〈熱門股〉鴻海多題材加持創 9 個月波段高點 劍指 200 元大關,https://m.cnyes.com/new/id/6101610
6101413,美國汽車業籠罩關稅陰霾 車用晶片稅率是100%還是25%？,巴克萊分析師研判，若車用晶片被貼上「獨立元件」標籤，那可就是 100% 的高關稅重擊，供應鏈價格可能一路漲到車主手上。,https://m.cnyes.com/new/id/6101413
6101421,巴隆：川普和陳立武的衝突是英特爾的政治危機 也可以是轉機？,,https://m.cnyes.com/new/id/6101421
6101437,川普提名米蘭加入Fed 反激官員更敢「唱反調」？,川普近日作出不同尋常的決定，任命首席經濟顧問米蘭擔任聯準會 (Fed) 理事會成員，任期僅數月。外界普遍認為，此舉對利率政策本身的直接影響有限，但可能帶來長遠且意想不到的結果——使 Fed 利率決策委員會上的分歧更公開化。,https://m.cnyes.com/new/id/6101437
6101417,蘋果處於「黑莓時刻」? 分析師批缺乏AI願景,在 AI 技術成為矽谷競逐焦點之際，市場卻普遍認為蘋果在人工智慧領域的布局顯得緩慢，甚至「缺乏願景」。Wedbush 證券分析師 Daniel Ives 更警告，蘋果若不積極因應，恐重演黑莓公司 (Blackberry) 錯失轉,https://m.cnyes.com/new/id/6101417
6101585,先進光7月營收跳增20% 以4.08億元創歷史同期新高,光學元件廠先進光 (3362-TW) 今 (9) 日公布最新營收資訊，2025 年 7 月營收跳增爲 4.08 億元，月增 22.12%，年增 0.85%，創 10 個月來新高，也是歷史同期新高，累計 1-7 月營收 25.06 億元，年增 4.9%。,https://m.cnyes.com/new/id/6101585
6101576,擴內需政策持續見效！中國7月CPI月增0.4% 年增持平,中國國家統計局公佈最新數據，7 月中國的居民消費價格指數（CPI）顯示擴內需政策的持續效應，自前月的 0.1% 月減幅轉為 0.4% 月漲幅，但較去年同期持平。,https://m.cnyes.com/new/id/6101576
6101575,ChatGPT-5波折超乎想象！奧特曼急回應：4o重新上陣 團隊補救中,面對沸騰的輿論，ChatGPT-5 剛剛發布後的第一時間，OpenAI 執行長奧特曼 (Sam Altman) 即表示要進行一波全面更新。同時，每次發布會後問答環節也已完成，奧特曼和眾多高階主管在線答疑。,https://m.cnyes.com/new/id/6101575
6101574,國際強烈譴責！以軍全面接管加薩 英、法、德、西等十多國力勸「三思」,在以色列安全內閣批准以軍接管加薩城計畫後，多個國家和國際組織紛紛對此表示強烈譴責，要求以方立即停止其「戰爭計畫」。,https://m.cnyes.com/new/id/6101574
6101518,川普輸美半導體徵100%關稅 打亂國際分工 供應鏈恐受重創,川普宣布輸美半導體產品均徵收約 100% 的關稅，恐嚴重衝擊全球半導體產業的供應鏈。,https://m.cnyes.com/new/id/6101518
6101416,巴克萊：關稅延遲效應浮現 對美GDP衝擊恐達1%,巴克萊銀行 (Barclays) 最新報告警告，美國關稅政策對經濟的衝擊尚未完全反映，隨著過去措施的延遲效應顯現，以及新一輪關稅即將實施，對經濟的拖累恐將進一步加劇。,https://m.cnyes.com/new/id/6101416
6101552,FT：黃仁勳二進白宮奏效 美商務部已核發H20出口中國許可證,,https://m.cnyes.com/new/id/6101552
6101398,〈熱門股〉換股搶占AI題材股先機 00733強勢表態重回關稅戰前水準,曾在 2023 年奪下年度績效冠軍的富邦臺灣中小 (00733-TW)，過去一年表現不如預期，但近期出現突破，8/8 股價強勢大漲近 2%，以 43.01 元作收，回到川普 4 月祭出對等關稅前的水準，單周累計上漲逾,https://m.cnyes.com/new/id/6101398
6101547,挺4.6萬中小企！聚焦關稅和匯率 郭智輝拋4大對策助攻競爭力升級,經濟部長郭智輝昨（8）日下午主持「卓越中小企業座談會」，邀請國家磐石獎、小巨人獎、創新研究獎及新創事業獎等得獎中小企業，針對台美關稅與新台幣匯率等議題深入交流，聚焦關稅和匯率，廣納業者意見，透過強化產業政策與多元支持措施,https://m.cnyes.com/new/id/6101547
6101425,輝達今年來19度刷新高 兩大推手助漲不停,,https://m.cnyes.com/new/id/6101425
6101322,〈熱門股〉奇鋐AI伺服器水冷需求強強滾 創天價晉升千金股,奇鋐受惠 AI 伺服器水冷散熱需求暢旺，推升水冷產品出貨量，加上 ASIC 伺服器機殼與機櫃挹注，帶動 7 月營收達 118.11 億元，年增逾 9 成，創歷史新高紀錄，激勵奇鋐本周漲逾 1 成，股價漲至新天價 1090 元，晉升千金股。,https://m.cnyes.com/new/id/6101322
6101311,〈熱門股〉AI伺服器刺激鑽針需求走揚 尖點周漲25%,AI 伺服器板刺激高階鑽針需求，PCB 製程鑽針及代鑽孔服務廠尖點科技 (8021-TW) 股價大受激勵，本周以 82.6 元作收，線型拉出長紅棒，大漲 25.15%，同時，尖點在主力客戶看法樂觀且正向激勵擴產動作。,https://m.cnyes.com/new/id/6101311
6101519,經貿辦：4月已說明對等關稅採「疊加」計算 將持續與美爭取合理稅率,行政院經貿談判辦公室昨 (8) 日深夜發布新聞指出，根據川普總統美東時間 7 月 31 日簽署的行政命令，各國對等關稅是採產品原有 MFN（最惠國待遇）關稅稅率再加上該行政命令附件 1 所列對等關稅稅率，未列於附件 1 的國家，則為 MFN 關稅,https://m.cnyes.com/new/id/6101519
6101523,除了歐盟 日本也爭取到「非疊加」關稅了 台灣還是MFN疊加20%關稅,本週台灣人民的心情猶如「洗三溫暖」，先是美國總統川普宣布對半導體課稅 100% 讓股民受到驚嚇，台積電因在美設廠而豁免關稅又帶動台股一飛沖天破 24000 點而大大驚喜，不料在​​​​​​​日本經濟再生擔當大臣赤澤亮正赴美爭取到,https://m.cnyes.com/new/id/6101523
6101500,止損！特斯拉解散Dojo團隊 不搞自研AI晶片 擴大與輝達、三星外部合作,特斯拉 (TSLA-US) 再次迎來重大人事變動，硬體設計工程副總裁皮特班農（Peter Bannon）即將離職，成為馬斯克領導下的另一名高階主管流失者。,https://m.cnyes.com/new/id/6101500
6101515,上任僅兩個月！川普擬撤換國稅局長 財長貝森特暫代,據美國多家媒體 8 日報導，美國總統川普計劃免去國稅局局長 Billy Long 職務，後者上任僅兩個月。美國財政部長貝森特 (Scott Bessent) 將代理這項職務。,https://m.cnyes.com/new/id/6101515
6101297,〈熱門股〉技嘉AI伺服器成主力獲利想像大增 外資看好連四買超,PC 品牌技嘉 (2376-TW) 近來在 AI 伺服器業務成長迅速，已成為營收貢獻重要主力，外資看好今年全年營收及獲利皆有逼近 4 成的成長力道，並將延續至明後兩年，近期獲買盤進駐，8 日股價收 286 元，周漲幅約 3%，周成交量 1481,https://m.cnyes.com/new/id/6101297
6101440,美元低潮將近尾聲？關稅不確定性消退帶來反彈契機,美元近期的低迷似乎遲遲看不到盡頭，即便嘗試反彈也顯得乏力。但凱投宏觀 (Capital Economics) 認為，隨著關稅不確定性消退、利差轉向有利於美國，美元在今年剩餘時間可望重振雄風。,https://m.cnyes.com/new/id/6101440
6101426,蘋果單周飆13%創逾五年最佳行情  Wedbush點名「三招」助反彈續航,,https://m.cnyes.com/new/id/6101426
6101361,台積電爆洩密案、台積電可望獲晶片關稅豁免、進出口連21紅 本周大事回顧,台積電爆出 2 奈米製程外流事件，台積電表示已採取法律行動；美國總統川普周三 (6 日) 宣布將對晶片課徵 100% 關稅，不過台積電因已於美國設廠，可望豁免關稅；財政部周五 (8 日) 公布進出口統計，7 月出口 566.8 億美元，連 21 紅。,https://m.cnyes.com/new/id/6101361
6101282,〈 熱門股〉劍麟 車用安全零件需求強 股價彈逾2成重回百元俱樂部,〈 熱門股〉劍麟 車用安全零件需求強 股價彈逾 2 成重回百元俱樂部,https://m.cnyes.com/new/id/6101282
6101201,GPT-5離「神級AI」更近一步？專家：非世代躍進 比較像是優化升級,,https://m.cnyes.com/new/id/6101201
6101424,Fed主席候選名單擴至十位 布拉德、薩默林首度現身,,https://m.cnyes.com/new/id/6101424
6101170,桃機上半年旅運人次年增5.79% 全年估4900萬人次超越疫情前高峰,"桃園機場公司今 (8) 日表示，今 (2025) 年上半年旅運量達 2,346.78 萬人次，不僅較去年同期成長 5.79%，估計全年可望超越疫情前 (2019 年) 創下的 4,868 萬人次高峰，創歷史新高。",https://m.cnyes.com/new/id/6101170
6085962,【Joe’s華爾街脈動】台股衝破關鍵線，台積電受惠美關稅結構,,https://m.cnyes.com/new/id/6085962
6101465,5000億美元巨震！川普擬讓房利美、房地美重返市場 英媒警告：恐重演2008年次貸風暴！,"《華爾街日報》報導，美國總統川普政府正在策劃讓房利美（Fannie Mae）與房地美（Freddie Mac）在年內重返資本市場，預計將籌資約 300 億美元，整體估值可能超過 5,000 億美元。",https://m.cnyes.com/new/id/6101465
6101281,邑錡Q2轉虧吃掉首季全部獲利 上半年淨損555萬元每股虧0.16元,縮時攝影機大廠邑錡公佈 2025 年第二季營運成果，第二季受匯兌損失影響，單季稅後虧損達 2027 萬元，單季每股虧損 0.58 元，第一 季獲利的 1472 萬元完全遭侵蝕一殆盡並造成上半年稅後淨損 555 萬，EPS-0.16 元。,https://m.cnyes.com/new/id/6101281
6101436,黃金與比特幣爭奪避險資金 為何黃金暫居上風？,黃金期貨再創歷史新高，進一步擴大今年相對比特幣的領先優勢，在不確定時局中再度鞏固其作為首選避險資產的地位，儘管周五 (8 日) 一度出現波動。今年以來，黃金與比特幣雙雙上漲並多次刷新歷史高點，但黃金表現更勝一籌。,https://m.cnyes.com/new/id/6101436
6100888,〈熱門股〉國碩AI散熱布局報捷 單周噴漲43%創9個月新高,國碩 (2406-TW) 本周宣布進軍 AI 散熱領域，公司自研的「Di-Fin 直接成型鰭片技術」導入散熱大廠，獲得外界高度關注，在利多消息激勵下，股價連三天漲停，單周漲幅高達 43.02%，終場收在 18.95 元，創下 9 個月來新,https://m.cnyes.com/new/id/6100888
6101415,川普提名米蘭任Fed理事 小摩：9月降息機率升高,摩根大通 (JPMorgan Chase) 分析師表示，聯準會在 9 月政策會議上降息的可能性明顯升高，並因此將預期的首次降息時間從原本的 12 月提前至 9 月。,https://m.cnyes.com/new/id/6101415
6101249,美股重點新聞摘要2025年8月9日,美股重點新聞摘要 2025 年 8 月 9 日,https://m.cnyes.com/new/id/6101249
6101480,營收速報 - 2025年8月9日台股大型公司7月營收一覽（新增129家）,7月台股營收公布，2025年8月針對大型公司前一日公布129家營收。截至目前7月營收公布共計179家，其中營收年增大於+25％有21家，年增小於-20％有44家。| Anue鉅亨- 台股營收,https://m.cnyes.com/new/id/6101480
6101462,川普宣布8/15與普丁在阿拉斯加會晤,美國總統川普周五 (8 日) 表示，他將於下周五 (15 日) 與俄羅斯總統普丁 (Vladimir Putin) 在阿拉斯加州舉行面對面會晤。川普去年承諾，如果他重返白宮，他將迅速結束在烏克蘭的戰爭。,https://m.cnyes.com/new/id/6101462
6101447,加拿大加入歐、英陣營 調降俄羅斯石油價格上限,加拿大財政部周五 (8 日) 宣布，由於俄羅斯在烏克蘭的戰爭持續不斷，加拿大將加入最親密的盟友陣營，一起降低俄羅斯石油的價格上限。,https://m.cnyes.com/new/id/6101447
6101441,川普促成亞塞拜然與亞美尼亞和平協議 兩國領袖：提名他角逐諾貝爾和平獎,據《路透》報導，南高加索國家亞塞拜然與亞美尼亞周五 (8 日) 在美國總統川普的見證下，於白宮簽署美方斡旋的和平協議，結束數十年的衝突，並將促進雙邊經濟關係。,https://m.cnyes.com/new/id/6101441
6101419,〈貴金屬盤後〉白宮擬澄清黃金關稅政策 黃金期貨觸及歷史天價後漲幅縮小,,https://m.cnyes.com/new/id/6101419
6101316,〈能源盤後〉美俄力促止戰協議 原油回穩 市場靜待結果,原油期貨價格周五 (8 日) 基本上持穩，係因市場等待俄羅斯總統普丁與美國總統川普未來幾天的會面。然而，受關稅衝擊的經濟前景影響，本周原油價格創下自 6 月下旬以來最大單周跌幅。,https://m.cnyes.com/new/id/6101316
6101414,川普警告：若法院裁定關稅政策違法 恐重演1929年經濟大蕭條,美國總統川普 8 日警告，若法院最終裁定他以緊急權力推動的高額關稅政策違法，恐將引發與 1929 年相似的經濟大蕭條。,https://m.cnyes.com/new/id/6101414
6101248,〈紐約匯市〉美元周線收黑 市場預期Fed轉鴿,美元周五 (8 日) 上漲，但本周仍收跌，因經濟數據走弱促使交易員押注今年可能會有更多降息，同時投資人正評估美國總統川普對聯準會 (Fed) 的提名人選。,https://m.cnyes.com/new/id/6101248
6101412,​​​​​​​〈美股盤後〉Fed降息預期升溫 那指創新高 蘋果迎2020年以來最佳周,美股週五 (8 日) 全面上揚，那斯達克指數寫下新高紀錄，市場消化關稅消息、美國總統川普提名史蒂芬 · 米蘭 (Stephen Miran) 出任聯準會理事，以及降息預期升溫等因素。,https://m.cnyes.com/new/id/6101412
6101315,川普簽署雙重行政命令 美國全面擁抱加密貨幣新時代,8 月 8 日，美國總統川普簽署兩項重大行政命令，為加密貨幣在美發展掃除關鍵障礙。這兩項措施分別開放 401(k) 退休金投資加密貨幣，以及禁止金融機構基於政治因素對加密業者「斷金流」，被視為美國加密貨幣政策的歷史性轉折點。,https://m.cnyes.com/new/id/6101315
6101409,特斯拉獲德州叫車執照 正式挑戰Uber、Lyft,根據《CNBC》周五 (8 日) 報導，特斯拉 (TSLA-US) 獲得德州叫車服務營運執照，可在全州與 Uber(UBER-US)、Lyft(LYFT-US)等公司競爭。,https://m.cnyes.com/new/id/6101409
6101260,庫克鬆口要併購 分析師點名的蘋果五大獵物有誰？,據《商業內幕》周五 (8 日) 報導，蘋果 (AAPL-US) 執行長庫克在法說會上表示對併購持開放態度後，華爾街分析師紛紛點名收購目標。多位專家一致推薦 AI 搜尋引擎 Perplexity，認為可強化 Siri 功能並對抗 Google 威,https://m.cnyes.com/new/id/6101260
6101392,彭博：全球金市大亂！川普政府將澄清黃金關稅政策,據《彭博》周五（8 日）報導，川普政府表示將發布新政策，澄清黃金條進口不應面臨關稅，此前美國政府裁定黃金條須繳納關稅的決定震驚了交易商。,https://m.cnyes.com/new/id/6101392
6101372,美債本周標售連三場遇冷 市場憂迎長期壓力,根據《巴隆周刊》(Barron&#39;s)周五 (8 日) 報導，美國財政部日前進行的 30 年期公債標售結果不佳，顯示市場對長天期美債需求疲軟，帶動殖利率走高。,https://m.cnyes.com/new/id/6101372
6101210,全球股票基金連兩周失血 資金湧向債券與避險資產,《路透》周五 (8 日) 報導，根據 LSEG Lipper 數據，截至 8 月 6 日當周，全球股票型基金連續第二周出現資金淨流出，主要受到美國總統川普宣布對包括加拿大、巴西、印度及台灣在內多個貿易夥伴課徵高額關稅，以及美國最新就業數據,https://m.cnyes.com/new/id/6101210
6101314,川普恫嚇司法部門 稱阻撓關稅將重演經濟大蕭條,據《CNBC》周五 (8 日) 報導，美國總統川普警告美國法院不要阻擋他的關稅政策，稱此舉對股市有「正面影響」，若法院出手干預可能導致嚴重經濟衰退，甚至重演 1929 年大蕭條慘劇。目前聯邦上訴法院正審理關稅政策相關案件。,https://m.cnyes.com/new/id/6101314
6101278,農民叫苦！川普關稅政策雙面夾擊 成本暴增糧價探底,據《彭博》周五 (8 日) 報導，美國總統川普的關稅政策正對美國農業造成衝擊，肥料進口量大減、農機價格攀升，讓原本就面臨糧價低迷的農民雪上加霜。農業巨頭紛紛示警成本上揚，部分公司獲利創多年新低。,https://m.cnyes.com/new/id/6101278
6101308,Fed官員警告：通膨壓力仍在 降息須權衡就業風險,綜合外媒周五 (8 日) 報導，美國聖路易聯準銀行總裁穆薩列姆 (Alberto Musalem) 表示，他支持上周維持利率不變的決定，因為目前聯準會 (Fed) 在通膨目標上仍有缺口，而就業市場則大致處於充分就業水準。不過，他也坦言,https://m.cnyes.com/new/id/6101308
6101227,關稅引爆軍購暗潮！印度傳暫緩採購美製武器,《路透》周五 (8 日) 援引多位知情官員消息報導，印度已暫緩向美國採購新型武器與軍機的計畫，顯示在美國總統川普對其出口課徵高額關稅後，雙邊關係跌至數十年來低點。這是印度首度出現具體反制跡象。,https://m.cnyes.com/new/id/6101227
6101268,亞泥上半年EPS 1.28元 擬斥25.5億元建置100MW儲能案場,亞泥 (1102-TW) 今 (8) 日公告上半年財報，稅後純益 29.29 億元，年增 40.3%，每股純益 1.28 元，董事會也決議，擬斥 25.5 億元在高雄小港建置 100MW 儲能案場。,https://m.cnyes.com/new/id/6101268
6101247,定穎1-7月營收突破百億元達106.73億元 年增7.38%,PCB 廠定穎 (3715-TW) 今 (8) 日晚間公布最新營收資訊，2025 年 7 月營收 14.92 億元，月減 5.%，年減 3.13%，2025 年 1-7 月營收爲 106.73 億元，年增 7.38%。,https://m.cnyes.com/new/id/6101247
6101217,偉訓提列子公司備抵損失7.91億元 上半年每股虧2.94元,偉訓 (3032-TW) 今 (8) 日公告上半年財報，受一次性提列子公司力韡商業仲裁裁定之 7.91 億元備抵損失而造成虧損，稅後淨損 3.31 億元、每股損失 2.94 元。,https://m.cnyes.com/new/id/6101217
6101267,川普、普丁擬達成協議 烏被迫割讓東部領土？傳下周舉行三方峰會,據《彭博》周五 (8 日) 報導，美俄雙方正協商烏克蘭停火協議，條件是讓俄羅斯保有入侵後占領的土地。消息人士透露，美俄官員為川普與普丁可能在下周舉行的峰會進行準備，美方也在說服烏克蘭及歐洲盟友接受這項安排，但成功與否仍是未知數,https://m.cnyes.com/new/id/6101267
